0;-0.07218972;0.15765221;0.02601600;-0.06467805;-0.11020999;-0.04741767;-0.00849298;-0.08517678;0.16525207;-0.00082006;0.20101556;-0.09400108;-0.24095139;-0.03855795;-0.07132305;0.10502803;-0.17318562;-0.11375108;-0.05401192;-0.04312824;0.03677062;0.00792623;0.02233684;0.02388877;-0.07130110;-0.38739339;-0.06045657;-0.14430596;0.10500265;-0.10615915;-0.03792203;0.00633560;-0.18873267;-0.10890797;0.02811909;0.05623688;-0.09261027;-0.00130399;0.22034889;0.07587377;-0.12262180;-0.03963812;0.03890231;0.30083987;0.17216629;0.14297478;0.07210781;-0.09329431;0.07350005;-0.28470829;0.07368748;0.15494725;0.07855920;0.02144163;0.13671507;-0.17105016;0.00409935;-0.00890222;-0.20288274;0.09012089;0.08964056;0.04460545;-0.09571949;-0.02546832;0.23589619;0.07040898;-0.03544989;-0.08793145;0.19628808;-0.21947797;-0.04231286;0.06366136;-0.06147836;-0.14037044;-0.29179919;-0.00746340;0.42712843;0.11298262;-0.08042499;0.01216139;-0.03841687;-0.04376358;0.10676899;-0.01744384;-0.16224755;0.05085886;-0.08568238;0.06391345;0.17408961;-0.07551429;-0.00443257;0.16011320;-0.00269536;0.05729713;0.04049975;0.00868402;-0.04706684;-0.00266309;-0.12497754;-0.00188424;0.11845547;-0.10132875;0.01575339;0.11300224;-0.24068770;0.00760462;-0.02510734;-0.10027598;-0.03898030;0.00286871;-0.15214533;-0.06418182;0.20428765;-0.25063258;0.17920265;0.25531283;-0.04646357;0.04545243;0.03738379;-0.02838872;0.03307091;-0.02630393;-0.13736428;-0.08370312;-0.01518049;-0.01603569;-0.04397116;0.00127912
0;-0.10202093;0.07441763;0.05964508;-0.04741327;-0.10581002;-0.02719042;-0.00455660;-0.07145497;0.15496352;-0.00659135;0.18569198;-0.15282953;-0.29059058;-0.03708541;-0.08323450;0.10046218;-0.16953856;-0.08340406;-0.05196967;-0.00770422;0.00533512;0.00343158;0.01971371;0.03580114;-0.08193119;-0.42211491;-0.06340275;-0.13386470;0.07793790;-0.14396843;-0.07912961;0.04039799;-0.16764696;-0.10113820;0.04520209;0.09750389;-0.06104012;-0.01371380;0.22981685;0.05210238;-0.12823084;-0.06438322;0.03556861;0.29199904;0.14916530;0.14399084;0.04251922;-0.09865061;0.07985845;-0.30363259;0.08603346;0.16304560;0.06078956;0.01614735;0.13170199;-0.14669004;-0.00675874;0.00823120;-0.23278144;0.08957661;0.11167555;-0.01436930;-0.10789640;-0.03500535;0.20652062;0.08661397;-0.06068154;-0.10040937;0.18900156;-0.22030589;-0.00593451;0.04598670;-0.03216957;-0.14500239;-0.27562109;0.01889390;0.41990429;0.10816115;-0.11150350;0.01112548;-0.04125506;-0.08358811;0.09727997;0.00945551;-0.13316101;0.04924705;-0.06653415;0.07998832;0.13339369;-0.05815368;0.04229954;0.12536579;-0.00937604;0.01047775;0.06720927;0.03482226;-0.08474325;0.00376790;-0.11503518;0.02117516;0.15785311;-0.10932852;0.04859979;0.08607711;-0.23452687;0.05614495;-0.04009354;-0.16587266;0.01287487;-0.06262840;-0.13381799;-0.03782705;0.21176389;-0.31201226;0.16944779;0.20370983;-0.03681749;0.09143907;-0.00751116;0.02255605;0.03677341;0.00084459;-0.11491278;-0.11812902;-0.00290732;-0.00403600;-0.02293269;-0.02610848
0;-0.08001825;0.09293106;0.02387848;-0.03004700;-0.12783730;-0.00926388;-0.00666700;-0.07281115;0.17690369;-0.03474386;0.19296342;-0.07754011;-0.22429949;-0.05929697;-0.02359164;0.03485084;-0.13781658;-0.16942966;-0.01330427;-0.07958466;0.04391593;-0.00068510;0.03173677;0.05321940;-0.10555863;-0.38895264;-0.03179042;-0.21900682;0.05333072;-0.13329217;-0.06181486;-0.00413342;-0.19777261;-0.10627457;-0.03539366;0.07844341;-0.06675579;-0.04872444;0.23150130;0.00771827;-0.13164054;-0.03135026;0.01800351;0.26355505;0.13254383;0.09561355;0.01077908;0.03075228;0.05665737;-0.24343735;0.08507574;0.17884041;0.11956436;-0.03099341;0.09904015;-0.15160426;-0.04817544;0.00057818;-0.17270926;0.07695456;0.07028189;0.03377458;-0.08641516;-0.05057735;0.25019744;0.13137388;-0.01710545;-0.04516298;0.17860729;-0.19405404;-0.07535698;0.00634177;-0.11223288;-0.15253948;-0.15970339;0.04153353;0.35586575;0.10214622;-0.11372045;0.02520613;-0.04070663;-0.00840363;0.05705653;-0.02383828;-0.12142657;0.08423136;-0.09759685;0.06486025;0.14174891;-0.02625525;-0.00773081;0.16588448;-0.03034561;0.03585070;0.09414810;-0.04694581;-0.02354264;0.02003076;-0.14898802;0.02827291;0.13770735;-0.10510281;-0.00115497;0.08760284;-0.21105686;-0.03239366;-0.03910442;-0.08270340;-0.00597898;0.02292608;-0.15048425;-0.07479081;0.20321882;-0.21292527;0.17332149;0.18889320;-0.02745615;0.10627373;0.04668200;-0.01544096;0.05427691;-0.02029680;-0.21570559;-0.09114811;0.03100236;-0.00474992;-0.02103967;0.04099550
0;-0.11800338;0.03623326;0.06192570;-0.02536816;-0.11939792;-0.01677103;0.02628478;-0.07490052;0.14519943;-0.02905916;0.18358189;-0.11568674;-0.22835231;-0.06452075;-0.03107699;0.05271739;-0.14270194;-0.15790001;0.00700909;-0.06838565;0.03100745;-0.03901527;0.00851521;0.02267792;-0.10482002;-0.41216013;-0.05646107;-0.21622036;0.03773397;-0.11318566;-0.05919565;0.01485871;-0.21281546;-0.10279322;-0.02967885;0.07510926;-0.05713701;0.00006225;0.22271730;-0.01556607;-0.14756505;-0.03613424;0.04651944;0.25995797;0.13320917;0.12913536;-0.00530100;0.02764682;0.04490749;-0.25118017;0.10961041;0.16166693;0.08290337;-0.00506065;0.07986213;-0.13849935;-0.03788035;-0.02842745;-0.18323722;0.08534845;0.09232985;0.01798890;-0.07682352;-0.02422673;0.25536442;0.11930098;-0.01877185;-0.07418457;0.18654276;-0.21523288;-0.03740025;0.00534604;-0.10236751;-0.13889679;-0.19075465;0.04562671;0.36358637;0.07983838;-0.09640318;0.02551717;-0.07153153;-0.03488410;0.08650716;-0.02067968;-0.08514786;0.09852546;-0.07709297;0.06078356;0.15011245;-0.03457809;0.01017706;0.17107695;-0.03505846;0.02281488;0.08443739;-0.02566239;-0.01675592;0.02062023;-0.15155011;0.02092633;0.13320732;-0.09163600;0.01950821;0.10003494;-0.23727509;0.00803823;-0.04595815;-0.06767550;-0.01505475;-0.00210637;-0.13896480;-0.06146657;0.19356242;-0.23493341;0.17930919;0.19473842;-0.02435205;0.08615156;0.03049268;-0.03614129;0.05053138;-0.02421920;-0.22548452;-0.05981590;0.03222761;-0.01476931;-0.02258252;0.05650407
0;-0.10167819;0.04210585;0.05797277;-0.01209068;-0.13002481;0.00004853;-0.00375201;-0.08118434;0.16741714;-0.04532081;0.19526467;-0.08859274;-0.24121836;-0.04612336;-0.03751143;0.04808115;-0.13671225;-0.16282856;-0.01279664;-0.08113018;0.04054219;-0.01122301;0.02252902;0.04046821;-0.09678812;-0.38763398;-0.03884072;-0.22768630;0.05964773;-0.13106464;-0.07363558;-0.00773916;-0.20169270;-0.09084543;-0.04916713;0.09180404;-0.04320432;-0.03001681;0.24498402;-0.03009152;-0.14137630;-0.02446572;0.02535564;0.23809378;0.11435478;0.09880581;-0.00036396;0.00359052;0.06286486;-0.23243350;0.12348917;0.17984515;0.11163298;-0.02517249;0.11551456;-0.16181894;-0.06195083;0.02153268;-0.15575501;0.11415385;0.07822348;0.04220710;-0.06166083;-0.06302629;0.23837917;0.11713676;-0.01105681;-0.06206343;0.18642803;-0.19899759;-0.06713492;0.00480066;-0.10920542;-0.14921036;-0.18772127;0.03761421;0.35192832;0.09120616;-0.14092293;0.03828003;-0.04727303;-0.04232420;0.08493848;-0.01916179;-0.09025367;0.09277341;-0.10251299;0.04898514;0.14955658;-0.02131468;0.02794797;0.18296948;-0.03354159;0.02174449;0.09202427;-0.03204445;-0.03576373;0.01008232;-0.16063648;0.01505481;0.12830551;-0.10338873;0.00633616;0.07612509;-0.21562800;-0.03341953;-0.04593886;-0.06836148;-0.00336156;0.02134407;-0.15667903;-0.07362694;0.23058230;-0.21896532;0.17986947;0.17301737;-0.03062905;0.09989601;0.04764112;0.01414747;0.04143098;-0.01971035;-0.23206237;-0.06796902;0.03192393;-0.01306871;-0.02644135;0.07695287
0;-0.10544372;0.10506934;0.05379970;-0.05300878;-0.13765694;-0.01227432;0.00304759;-0.07764226;0.13320084;-0.05073803;0.14987329;-0.08283500;-0.25581896;-0.05342099;-0.02718135;0.05256431;-0.14046255;-0.17451619;-0.04923865;-0.03826261;0.02777252;0.00525628;0.02352068;0.01426727;-0.07694392;-0.42110455;-0.04695350;-0.15273796;0.04848405;-0.10662030;-0.04247117;0.02128716;-0.22758603;-0.09566677;-0.01522153;0.11353890;-0.06171175;-0.03831574;0.21197821;0.03442401;-0.11303764;-0.04025297;0.01736281;0.27514037;0.16438454;0.09637948;0.04515213;-0.02263051;0.05846393;-0.29173449;0.08124552;0.16772170;0.09239615;0.00767222;0.13011527;-0.15009369;-0.00836643;-0.02035692;-0.17555147;0.06809904;0.05828460;0.02089642;-0.08793551;-0.07051533;0.23885167;0.07958323;-0.01967361;-0.07450282;0.18392467;-0.19404578;-0.05393214;0.03066994;-0.09679072;-0.12319898;-0.22008033;0.03148418;0.37462100;0.11847506;-0.10272924;0.02058563;-0.06864894;-0.04571478;0.05453611;-0.02556395;-0.09770456;0.05618388;-0.08395626;0.11246889;0.17004666;-0.05459865;-0.01097332;0.14670938;-0.01396080;0.02401801;0.05995303;-0.02578355;-0.01964051;0.02037084;-0.14037590;0.03343147;0.13623293;-0.10874540;-0.00566318;0.10143653;-0.22555041;-0.01024666;-0.04956903;-0.10845266;-0.01944824;-0.04986503;-0.17073065;-0.03431544;0.19737358;-0.26344931;0.18878080;0.23116013;-0.07131465;0.08581816;0.02025498;-0.02073967;0.05140930;-0.02542365;-0.18223986;-0.11293399;0.02824788;0.02357632;-0.04465820;0.03002780
0;-0.08112815;0.06552786;0.00439375;-0.04834075;-0.13600786;-0.04273095;0.00189837;-0.07778892;0.19990264;-0.01449748;0.15383616;-0.05693883;-0.23204824;-0.04039674;-0.03743089;0.04084121;-0.14178574;-0.19197252;-0.04205196;-0.07559308;0.03464986;0.01961931;0.00274846;0.06080089;-0.09840968;-0.37879640;-0.05881633;-0.15264902;0.06086048;-0.14013173;-0.00182078;0.03502744;-0.21105713;-0.10181415;0.00278942;0.08063273;-0.05571038;-0.05187728;0.22320518;0.04417210;-0.15212338;-0.03198425;0.02806401;0.28180966;0.13695024;0.10045697;0.01217852;0.00652100;0.04341410;-0.24715628;0.08653103;0.18129224;0.08831912;-0.03597229;0.11085246;-0.14512931;-0.07087222;0.03067987;-0.16599667;0.07849783;0.07365848;0.00319090;-0.10241108;-0.07515644;0.21131684;0.09951156;-0.03687751;-0.06189738;0.17460148;-0.21088378;-0.09041406;0.01544958;-0.08397917;-0.12972683;-0.21345407;0.04295441;0.38990632;0.06828724;-0.09433475;0.03350306;-0.01213292;-0.01275960;0.04280211;-0.01702712;-0.14142871;0.06977910;-0.08008674;0.07778015;0.16669942;0.00893401;-0.01125059;0.15256286;-0.03789908;0.02776717;0.07266039;-0.02517284;-0.00307140;0.00312269;-0.13749789;0.02850800;0.14501579;-0.07869676;0.00590888;0.10208432;-0.18739089;-0.03374151;-0.01520837;-0.09993525;-0.00844146;0.02959030;-0.17431550;-0.08351354;0.19339046;-0.23899938;0.17916362;0.19429889;-0.02599510;0.08009039;0.03390632;-0.02001915;0.05291007;-0.01810040;-0.17613283;-0.09288682;0.03731332;0.00354134;-0.01651587;0.02549991
0;-0.07985487;0.03952373;0.02110767;-0.06043072;-0.10992616;-0.04451589;-0.00656096;-0.07998296;0.17409796;-0.03764058;0.14432000;-0.06915656;-0.23154099;-0.08369549;0.00914604;0.04102889;-0.16814092;-0.15608567;-0.00762341;-0.08458410;0.02385300;0.03071063;0.01320367;0.04600863;-0.09237023;-0.39551589;-0.07255249;-0.18393123;0.05672217;-0.10943534;-0.01913518;0.03166579;-0.18550023;-0.11082654;0.02355704;0.08822364;-0.01699746;-0.03412302;0.22571960;0.04801893;-0.12716034;-0.03364792;0.01636319;0.27294537;0.11385395;0.09072687;0.01609518;-0.00391842;0.06710476;-0.23881420;0.08395755;0.16068055;0.08659865;-0.05569671;0.12460054;-0.14389062;-0.05765203;0.01201567;-0.18933924;0.09298475;0.06788082;-0.03679457;-0.09896170;-0.05461697;0.22858375;0.08623522;-0.04108945;-0.07961086;0.15930635;-0.18794966;-0.06061930;0.02734388;-0.08500218;-0.10856474;-0.21102647;0.03679607;0.36156815;0.05173858;-0.12844297;0.03649560;-0.06018664;-0.03165729;0.08463524;0.02326924;-0.07324199;0.06241775;-0.06333788;0.06469780;0.13894160;-0.03051183;0.00593158;0.16004989;-0.04391698;0.05904944;0.06691493;-0.04161262;-0.03175698;-0.00491736;-0.11037967;0.02384437;0.15270492;-0.08403299;0.02129276;0.09502942;-0.21423145;-0.03668138;-0.02506668;-0.12469718;0.01513042;-0.01337836;-0.14169323;-0.08540656;0.19637223;-0.27758428;0.17309095;0.20471191;-0.05837316;0.10672728;-0.00262643;-0.01644225;0.03828275;-0.02710299;-0.17560795;-0.07414110;0.02537733;0.01265490;-0.04002922;-0.00406256
0;-0.08042799;0.06423402;0.00897893;-0.04672619;-0.13381493;-0.03215696;0.00376346;-0.06286021;0.20220004;-0.01914714;0.15232834;-0.05345948;-0.24435255;-0.05415463;0.00682622;0.05651958;-0.15322404;-0.17208445;-0.03852044;-0.05859286;0.01881298;0.02663209;0.02824565;0.05108649;-0.09804603;-0.41741288;-0.05470742;-0.16659506;0.03812938;-0.12723044;-0.01710748;0.03757705;-0.19541490;-0.09888694;0.02030439;0.09739669;-0.03974522;-0.03601842;0.22330472;0.06252742;-0.15687677;-0.03693926;0.01727258;0.27183914;0.12725870;0.10817268;0.03568497;-0.00824429;0.06933667;-0.24005201;0.08834638;0.15910274;0.09787980;-0.05530373;0.12076749;-0.15529086;-0.04704049;0.01131789;-0.16001503;0.07976135;0.07974930;-0.01155562;-0.08257795;-0.04419407;0.23021066;0.07359908;-0.02217422;-0.07148752;0.13959931;-0.19621244;-0.07261560;0.03922222;-0.09629023;-0.12692240;-0.22445481;0.01619330;0.38882613;0.05471802;-0.11320144;0.02011437;-0.04294678;-0.02131475;0.06367575;0.01321255;-0.11737853;0.06704725;-0.10921991;0.06742726;0.18617781;-0.02331829;0.00156438;0.16538441;-0.02892155;0.05988359;0.05314158;-0.05281934;-0.02425662;-0.00042363;-0.10563049;-0.00186002;0.14262249;-0.07214323;0.00601897;0.09227778;-0.23090640;-0.04110045;-0.03412345;-0.09630288;0.00889671;0.01282758;-0.15276450;-0.09374945;0.19267163;-0.24769533;0.15182884;0.21178286;-0.04585733;0.08367129;0.01190741;-0.01765694;0.03027299;-0.00979637;-0.18058065;-0.06301385;0.03212704;0.01252092;-0.01921479;0.00957148
0;-0.06778876;0.06395701;0.03570300;-0.01489916;-0.13483860;-0.02021186;-0.01243925;-0.08188228;0.14990944;-0.01585697;0.16229774;-0.10308389;-0.24601258;-0.06911118;-0.02244430;0.04005018;-0.12501124;-0.18729919;-0.03272001;-0.06409986;0.03669462;0.00766166;0.02022547;0.05369357;-0.10216930;-0.40542454;-0.04158196;-0.19137411;0.03529791;-0.10481955;-0.02352971;0.01289594;-0.19393119;-0.12394729;0.00587077;0.07875302;-0.03036546;-0.05108598;0.20797001;-0.00784850;-0.14383559;-0.01681068;0.06096912;0.26034486;0.09480000;0.11134118;0.02853853;0.01583176;0.03759705;-0.26485598;0.09680256;0.15819316;0.07033291;-0.02795201;0.11686622;-0.15594061;-0.05059661;0.06081851;-0.16935955;0.10717918;0.07278682;0.02210192;-0.10584289;-0.06585175;0.25889358;0.11958078;-0.03113540;-0.07641663;0.13987847;-0.18789268;-0.08989650;0.02107660;-0.09902070;-0.11066531;-0.20769185;0.06194649;0.40186781;0.05907462;-0.12926190;0.02831581;-0.03377398;0.01979795;0.06571384;-0.02836059;-0.10089321;0.05538211;-0.09324023;0.04192156;0.14898059;-0.00098605;-0.00721528;0.15102571;-0.02806252;0.01566093;0.09430289;-0.03011166;-0.02774759;-0.00534719;-0.15256017;0.01265158;0.16031928;-0.07559311;0.00143732;0.08044581;-0.21313465;-0.04824939;-0.04118779;-0.10492516;0.03347128;0.02435663;-0.14892530;-0.07349834;0.20017374;-0.25946489;0.17286861;0.18371201;-0.00579728;0.10261448;0.03529400;-0.01092078;0.04808261;0.00281353;-0.18499476;-0.10122377;0.05321323;-0.00209192;-0.03103112;0.02148788
